# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.5878574378124264,2.296977333533196,2.9966840679465547,-0.08444941886877627,0.9676579475015044,0.7500000000000084,0.0038989870359639905,0.0,0.2165540865007042,0.0
 2.6009916814817635,2.309751466481422,2.996665874011822,-0.08160514472908531,0.9775086302535072,0.75,0.003866882446119317,0.0,0.2169596577763288,0.0
 2.614078717785492,2.322608371708569,2.996648199326359,-0.07876578581132199,0.9873239074813036,0.75,0.003837106575439547,0.0,0.2174530635783997,0.0
 2.627118435108598,2.335546547842623,2.9966310532179965,-0.07593025933121629,0.9971036954736329,0.7499999999999915,0.003809561186929225,0.0,0.21803298258234022,0.0
 2.64011072117732,2.348564493511571,2.9966144450145658,-0.07309751244908981,1.0068479100251746,0.7500000000000085,0.0037841623487642534,0.0,0.21869824443495692,0.0
 2.653055463051614,2.3616607073433964,2.996598384043898,-0.07026652012651802,1.0165564664308953,0.7500000000000085,0.0037608250042797096,0.0,0.219447821722318,0.0
 2.6659525471176133,2.3748336879660865,2.996582879633825,-0.06743628312166489,1.0262292794803949,0.7500000000000172,0.003739475950930504,0.0,0.22028082380608136,0.0
 2.678801859080066,2.3880819340076265,2.996567941112177,-0.06460582609723443,1.0358662634522346,0.7500000000000087,0.0037200420657815467,0.0,0.22119649227334162,0.0
 2.6916032839547577,2.4014039440960024,2.9965535778067856,-0.06177419581885197,1.0454673321082535,0.7500000000000173,0.0037024613478780135,0.0,0.22219419294249215,0.0
 2.704356706060898,2.4147982168591993,2.9965397990454816,-0.05894045948672319,1.0550323986878587,0.75,0.0036866714385756423,0.0,0.22327341473068205,0.0
 2.717062009013481,2.4282632509252027,2.9965266141560973,-0.05610370311131217,1.064561375902296,0.7500000000000088,0.0036726158242231365,0.0,0.22443376122336878,0.0
 2.7297190757156033,2.441797544921999,2.996514032466463,-0.05326303002529978,1.0740541759288877,0.7499999999999912,0.003660243539236304,0.0,0.22567495100304272,0.0
 2.742327788350737,2.455399597477573,2.99650206330441,-0.050417559419154524,1.0835107104052382,0.7500000000000088,0.00364950588280179,0.0,0.22699681156398685,0.0
 2.754888028374957,2.4690679072199107,2.9964907159977696,-0.047566424981178274,1.0929308904234027,0.7499999999999823,0.003640359290469749,0.0,0.22839927674242197,0.0
 2.7673996765091133,2.482800972776998,2.9964799998743725,-0.044708773596481254,1.10231462652402,0.7499999999999911,0.0036327606786620624,0.0,0.22988238510714182,0.0
 2.779862612730948,2.4965972927768205,2.9964699242620507,-0.04184376409236775,1.1116618286903956,0.7499999999999822,0.00362667469319407,0.0,0.2314462758235988,0.0
 2.7922767162671485,2.510455365847364,2.996460498488635,-0.038970566061225544,1.1209724063425461,0.75,0.0036220675733556707,0.0,0.2330911886545185,0.0
 2.8046418655853387,2.524373690616613,2.996451731881957,-0.03608835870875798,1.130246268331189,0.750000000000009,0.003618907093351638,0.0,0.23481746101788403,0.0
 2.8169579383860004,2.5383507657125546,2.9964436337698466,-0.03319632976399517,1.1394833229316854,0.750000000000018,0.0036171611124119285,0.0,0.2366255273842064,0.0
 2.8292248115943197,2.552385089763174,2.996436213480137,-0.03029367442172142,1.148683477837925,0.75,0.0036168100280254832,0.0,0.2385159159094019,0.0
